_id,first_name,last_name,active,turned_pro,retired,country,country_yr,prev_country,prev_country_yr,dob,right_handed,backhand,cm,ft,coaches,preferred_surface,age_started,career_high,date,pm_USD,titles,win,loss,gladiator,headshot,ao_round,ao_years,rg_round,rg_years,w_round,w_years,uso_round,uso_years,finals_round,finals_years,olympics_round,olympics_years,wct_round,wct_years,gs_cup_round,gs_cup_years,davis_round,davis_years,hopman_round,hopman_years
mw02,Corentin,Moutet,true,2016,,FRA,,,,1999-04-19,false,2,180,5'11",[Petar Popovic],[clay:hard],3,51,2022-11-07,3331820,0,54,74,true,true,2nd round,[2021:2022:2023],3rd round,[2019],2nd round,[2019:2023],4th round,[2022],,,,,,,,,,,,
mw18,Nicolas,Moreno de Alboran,true,2019,,USA,,,,1997-07-14,true,2,185,6'1",[Glenn Kuma-Mintah],,,121,2023-09-18,454799,0,1,5,true,true,,,,,,,1st round,[2023],,,,,,,,,,,,
mw54,Dragos Nicolae,Madaras,true,,,SWE,,,,1997-09-12,false,2,191,6'3",,,7,191,2023-07-17,184696,0,0,4,false,true,,,,,,,,,,,,,,,,,,,,
n008,Ilie,Nastase,false,1966,1985,ROU,,,,1946-07-19,true,1,183,6'0",,,,1,1973-08-23,2076761,64,908,334,true,true,1st round,[1981],Win,[1973],Final,[1972:1976],Win,[1972],Win,[1971:1972:1973:1975],,,Quarterfinals,[1974:1977:1978],,,Final,[1969:1971:1972],,
n010,Jaroslav,Navratil,false,,,TCH,,,,1957-07-24,true,,196,6'5",,,,64,1987-08-17,216482,0,32,60,false,false,,,1st round,[1985:1988],1st round,[1985:1988],2nd round,[1987],,,,,,,,,,,,
n025,Karel,Novacek,false,1984,1996,CZE,1993,TCH,,1965-03-30,true,,191,6'3",,,,8,1991-11-18,3729540,13,299,246,false,true,4th round,[1995],Quarterfinals,[1987:1993],4th round,[1991],Semifinals,[1994],Round robin,[1991],,,,,,,,,,
n030,Joakim,Nystrom,false,1980,1989,SWE,,,,1963-02-20,true,2,188,6'2",[Jon-Anders Sjogren],,,7,1986-03-31,2067447,13,265,142,false,true,4th round,[1983:1984:1985],Quarterfinals,[1985],3rd round,[1985:1986:1987:1988],Quarterfinals,[1985:1986],Quarterfinals,[1984],,,Semifinals,[1985],,,Win,[1984:1985:1987],,
n082,Tadeusz,Nowicki,false,1967,1991,POL,,,,,true,,,,,,,119,1973-10-15,0,0,24,29,false,false,,,4th round,[1971],1st round,[1969:1973:1974],,,,,,,,,,,,,,
n0ae,Brandon,Nakashima,true,2019,,USA,,,,2001-08-03,true,2,188,6'2",[Mariano Puerta:Davide Sanguinetti],[hard],4,43,2022-10-17,3313979,1,69,59,true,true,1st round,[2022:2023],3rd round,[2022],4th round,[2022],3rd round,[2022],,,,,,,,,,,,
n0am,Emilio,Nava,true,2018,,USA,,,,2001-12-02,true,2,185,6'1",[Oscar Martinez],,,132,2024-03-18,773261,0,3,15,true,true,,,1st round,[2023],2nd round,[2022],,,,,,,,,,,,,,
n0bg,Luca,Nardi,true,,,ITA,,,,2003-08-06,true,2,185,6'1",[Giorgio Galimberti:Marco De Rossi],[hard],7,96,2024-03-18,802787,0,5,13,true,true,,,,,,,,,,,,,,,,,,,,
n250,Magnus,Norman,false,1995,2004,SWE,,,,1976-05-30,true,2,188,6'2",,,8,2,2000-06-12,4537247,12,244,177,false,true,Semifinals,[2000],Final,[2000],3rd round,[1997:1999],4th round,[1999:2000],Round robin,[2000],3rd round,[2000],,,,,Win,[1998],,
n254,Jiri,Novak,false,1993,2007,CZE,,,,1975-03-22,true,2,191,6'3",[Jan Kukal],[clay],6,5,2002-10-21,7618613,7,337,260,false,true,Semifinals,[2002],4th round,[2003],3rd round,[2003:2005],4th round,[1999:2002:2006],Round robin,[2002],2nd round,[2004],,,,,,,,
n289,Jarkko,Nieminen,false,2000,2015,FIN,,,,1981-07-23,false,2,185,6'1",[Jan De Witt],,4,13,2006-07-10,7743345,2,408,348,true,true,Quarterfinals,[2008],4th round,[2003],Quarterfinals,[2006],Quarterfinals,[2005],,,2nd round,[2004:2012],,,,,,,,
n409,Rafael,Nadal,true,2001,,ESP,,,,1986-06-03,false,2,185,6'1",[Carlos Moya:Marc Lopez:Gustavo Marcaccio],[clay],4,1,2008-08-18,134659704,92,1070,221,true,true,Win,[2009:2002],Win,[2005:2006:2007:2008:2010:2011:2012:2013:2014:2017:2018:2019:2020:2022],Win,[2008:2010],Win,[2010:2013:2017:2019],Final,[2010:2013],Gold,[2008],,,,,Win,[2004:2008:2009:2011:2019],,
n552,Kei,Nishikori,true,2007,,JPN,,,,1989-12-29,true,2,178,5'10",[Michael Chang:Max Mirnyi],[clay:hard],5,4,2015-03-02,25125362,12,433,213,true,true,Quarterfinals,[2012:2015:2016:2019],Quarterfinals,[2015:2017:2019],Quarterfinals,[2018:2019],Final,[2014],Semifinals,[2014:2016],Bronze,[2016],,,,,Quarterfinals,[2014],,
n652,JiSung,Nam,true,,,KOR,,,,1993-08-15,true,2,183,6'0",,[hard],,236,2019-08-12,286749,0,3,6,false,true,,,,,,,,,,,,,,,,,,,,
n679,Stefano,Napolitano,true,2012,,ITA,,,,1995-04-11,true,2,196,6'5",[Cristian Brandi],[hard],6,164,2017-06-12,677375,0,1,4,true,true,,,2nd round,[2017],,,,,,,,,,,,,,,,
n732,Yoshihito,Nishioka,true,2014,,JPN,,,,1995-09-27,false,2,170,5'7",[Christian Zahalka],[hard],4,24,2023-06-19,5829363,2,120,135,true,true,4th round,[2023],4th round,[2023],2nd round,[2021],2nd round,[2015:2019],,,1st round,[2021],,,,,,,,
n754,Patrik,Niklas-Salminen,true,,,FIN,,,,1997-03-05,false,2,188,6'2",[Erik Hakkarainen],[clay],4,418,2020-03-02,148794,0,2,4,false,true,,,,,,,,,,,,,,,,,,,,
n771,Cameron,Norrie,true,2017,,GBR,,,,1995-08-23,false,2,188,6'2",[Facundo Lugones],[hard],6,8,2022-09-12,10788119,5,198,142,true,true,4th round,[2024],3rd round,[2021:2022:2023],Semifinals,[2022],4th round,[2022],Round robin,[2021],,,,,,,Quarterfinals,[2021],Round robin,[2019]
n897,Sumit,Nagal,true,2015,,IND,,,,1997-08-16,true,2,178,5'10",[Sascha Nensel],[clay],8,97,2024-02-26,947273,0,9,22,true,true,2nd round,[2024],,,,,2nd round,[2020],,,2nd round,[2021],,,,,,,,
o017,Manuel,Orantes,false,1964,1983,ESP,,,,1949-02-06,false,1,178,5'10",,,,2,1973-08-23,1398303,34,724,294,false,true,Quarterfinals,[1968],Final,[1974],Semifinals,[1972],Win,[1975],Win,[1976],Final,[1968],,,,,Final,[1967:1970],,
o032,Tom,Okker,false,1968,1981,NED,,,,1944-02-22,true,1,178,5'10",,,,3,1974-03-02,1257200,35,666,274,false,false,Semifinals,[1971],Semifinals,[1969],Semifinals,[1978],Final,[1968],Final,[1973],,,Semifinals,[1971],,,,,,
o056,Lars,Olander,false,1967,1971,SWE,,,,1942-06-29,true,,,,,,,,,0,0,5,9,false,false,,,2nd round,[1968],1st round,[1967],,,,,,,,,,,,,,
o070,Jean-Pierre,Olivier,false,,,FRA,,,,,,,,,,,,365,1977-12-31,0,0,0,2,false,false,,,1st round,[1968],,,,,,,,,,,,,,,,
o234,Wayne,Odesnik,false,2004,2015,USA,,,,1985-11-21,false,2,180,5'11",[Guillermo Canas],[clay],7,77,2009-04-13,1155255,0,41,58,false,false,2nd round,[2010],3rd round,[2008],1st round,[2008:2009:2012:2013],2nd round,[2007:2008],,,,,,,,,,,,
o449,Oscar,Otte,true,2011,,GER,,,,1993-07-16,true,2,193,6'4",[Peter Moraing],[clay],6,36,2022-06-27,2448780,0,33,51,true,true,2nd round,[2022],2nd round,[2019],3rd round,[2022],4th round,[2021],,,,,,,,,Quarterfinals,[2022],,
o483,Christopher,O'Connell,true,2011,,AUS,,,,1994-06-03,true,1,183,6'0",[Marinko Matosevic],[clay],4,53,2023-09-11,2410006,0,39,54,true,true,3rd round,[2022],1st round,[2021:2022:2023],3rd round,[2023],2nd round,[2020:2023],,,,,,,,,,,,
o513,Sebastian,Ofner,true,2015,,AUT,,,,1996-05-12,true,2,191,6'3",[Stefan Rettl:Wolfgang Thiem],[clay],6,37,2024-01-08,2052417,0,31,37,true,true,1st round,[2024],4th round,[2023],3rd round,[2017],2nd round,[2023],,,,,,,,,,,,
o522,Reilly,Opelka,true,2015,,USA,,,,1997-08-28,true,2,211,6'11",[Jay Berger:Friedrich Kunath],[clay],6,17,2022-02-28,4226170,4,89,84,true,true,3rd round,[2022],3rd round,[2021],3rd round,[2019],4th round,[2021],,,,,,,,,,,,
p067,Jaime,Pinto-Bravo,false,1963,1984,CHI,,,,1939-10-09,true,,178,5'10",,,,73,1973-08-23,0,0,92,130,false,false,,,3rd round,[1971],2nd round,[1973],2nd round,[1969],,,,,,,,,,,,
p070,Onny,Parun,false,1967,1982,NZL,,,,1947-04-15,true,1,188,6'2",,,,18,1975-09-16,4000,6,389,356,false,false,Final,[1973],Quarterfinals,[1975],Quarterfinals,[1971:1972],Quarterfinals,[1973],Round robin,[1974],,,,,,,,,,
p078,Barry,Phillips-Moore,false,1954,1980,AUS,,,,1937-07-09,false,1,173,5'8",,,,60,1974-03-02,0,1,221,227,false,false,Semifinals,[1961:1968],4th round,[1961:1962],3rd round,[1972],2nd round,[1973:1976],,,,,,,,,,,,
p085,Patrick,Proisy,false,1968,1981,FRA,,,,1949-09-10,true,1,180,5'11",,,,23,1973-08-23,0,1,232,191,false,false,Semifinals,[1973],Final,[1972],2nd round,[1971:1972:1974],2nd round,[1972:1977],,,,,,,,,,,,
p09o,Zsombor,Piros,true,2016,,HUN,,,,1999-10-13,true,2,180,5'11",[Attila Piros],[hard],5,106,2024-03-04,496564,0,9,7,false,true,,,,,,,,,,,,,,,,,,,,
p09z,Alexei,Popyrin,true,2017,,AUS,,,,1999-08-05,true,2,196,6'5",[Neville Godwin:Xavier Malisse],[clay:hard],5,38,2024-02-26,4171859,2,72,93,true,true,3rd round,[2019:2020:2023],2nd round,[2019],2nd round,[2019],3rd round,[2019:2021],,,,,,,,,,,,
p0ct,Francesco,Passaro,true,2019,,ITA,,,,2001-01-07,true,2,180,5'11",[Roberto Tarpani],[clay],6,108,2023-02-13,572828,0,4,10,true,true,,,,,,,,,,,,,,,,,,,,
p0ea,Saba,Purtseladze,true,2019,,GEO,,,,2001-08-20,true,2,191,6'3",[Irakli Purtseladze],,,424,2023-06-19,60413,0,2,1,true,true,,,,,,,,,,,,,,,,,,,,
p0ed,Kiranpal,Pannu,true,,,NZL,,,,1997-01-07,true,2,185,6'1",[Vivek Gurudutt:Jeri Stewart],[hard],,574,2023-01-16,47980,0,1,6,false,true,,,,,,,,,,,,,,,,,,,,
p0ep,Andreja,Petrovic,true,,,NOR,,,,2000-02-01,true,2,188,6'2",[Chris Doerr],,,1217,2023-10-30,12511,0,0,1,true,true,,,,,,,,,,,,,,,,,,,,
p0hw,Dino,Prizmic,true,,,CRO,,,,2005-08-05,true,2,188,6'2",[Miro Hrvatin],[hard],8,155,2023-10-23,216948,0,3,8,true,true,1st round,[2024],,,,,,,,,,,,,,,,,,
p141,Nicola,Pietrangeli,false,1954,1973,ITA,,,,1933-09-11,true,1,178,5'10",,,,271,1974-06-03,0,1,53,57,false,false,Quarterfinals,[1957],Win,[1959:1960],Semifinals,[1960],3rd round,[1955:1965],,,,,,,,,Final,[1960:1961],,
p142,John,Paish,false,1968,1980,GBR,,,,1948-03-25,false,,,,,,,80,1973-10-15,0,0,44,71,false,false,1st round,[1973],2nd round,[1973],3rd round,[1972],1st round,[1971:1972],,,,,,,,,,,,
p143,Peter,Pokorny,false,1964,1976,AUT,,,,1940-07-25,false,,,,,[clay:carpet],5,221,1976-06-14,0,0,21,43,false,false,,,2nd round,[1971],1st round,[1966:1969:1973],,,,,,,,,,,,,,
p183,Norm,Perry,false,1956,1971,USA,,,,1938-05-10,true,,,,,,,,,0,0,1,4,false,false,,,3rd round,[1964],3rd round,[1962],,,,,,,,,,,,,,
p185,Gerard,Pilet,false,1950,1971,FRA,,,,,true,,,,,,,,,0,0,0,1,false,false,,,Quarterfinals,[1961],2nd round,[1962],2nd round,[1962],,,,,,,,,,,,
p170,Sergio,Palmieri,false,1965,1971,ITA,,,,1945-11-28,true,,,,,,,,,0,0,13,21,false,false,,,2nd round,[1965:1969],,,,,,,,,,,,,,,,
p313,Bernard,Paul,false,1965,1975,FRA,,,,1944-04-13,true,,,,,,,,,0,0,11,24,false,false,1st round,[1970],1st round,[1965:1966:1967:1968:1969:1971],1st round,[1966],,,,,,,,,,,,,,
p577,Alvaro,Pena,false,1968,1970,COL,,,,,,,,,,,,,,0,0,0,3,false,false,,,1st round,[1968],,,,,,,,,,,,,,,,
p624,Philipp,Petzschner,false,2001,2018,GER,,,,1984-03-24,true,1,185,6'1",[Stefan Eriksson],[grass],4,35,2009-09-14,4024417,1,88,107,false,true,2nd round,[2012],2nd round,[2009:2011],3rd round,[2009:2010],2nd round,[2007:2009:2010:2011:2012],,,2nd round,[2012],,,,,Semifinals,[2007],,
pc11,Guido,Pella,false,2007,2023,ARG,,,,1990-05-17,false,2,183,6'0",[Jose Acasuso:Kevin Konfederak],[hard:clay],5,20,2019-08-19,6368373,1,128,151,true,true,3rd round,[2020],2nd round,[2013:2016:2018:2019:2020:2021:2023],Quarterfinals,[2019],3rd round,[2018],,,,,,,,,Win,[2016],,
pc68,Tim,Puetz,true,2011,,GER,,,,1987-11-19,true,2,185,6'1",[Dominik Meffert],[hard],3,163,2015-02-02,2080031,0,1,2,true,true,1st round,[2015],,,2nd round,[2014],,,,,,,,,,,Semifinals,[2021],,
pc96,John,Peers,true,2011,,AUS,,,,1988-07-25,true,2,188,6'2",[David Collins],,,456,2012-06-11,5580999,0,0,0,true,true,,,,,,,,,,,,,,,,,,,,
pd07,Vasek,Pospisil,true,2007,,CAN,,,,1990-06-23,true,2,193,6'4",[Malek Jaziri],[hard],5,25,2014-01-27,7156634,0,136,174,true,true,3rd round,[2014:2015],1st round,[2012:2013:2014:2015:2016:2018:2020],Quarterfinals,[2015],4th round,[2020],,,1st round,[2012:2016],,,,,Win,[2022],Round robin,[2015:2018]
pd31,Benoit,Paire,true,2007,,FRA,,,,1989-05-08,true,2,196,6'5",[Xavier Moureaux],[clay],6,18,2016-01-11,10370140,3,242,296,true,true,3rd round,[2014:2017:2022],4th round,[2019],4th round,[2017:2019],4th round,[2015],,,,,,,,,,,,
pd90,Tony,Pickard,false,1953,1968,GBR,,,,1934-09-13,,,,,,,,,,0,0,0,1,false,false,1st round,[1954],3rd round,[1958:1962:1963],3rd round,[1961:1963:1964],2nd round,[1959],,,,,,,,,,,,
pf00,Mate,Pavic,true,2011,,CRO,,,,1993-07-04,false,2,191,6'3",[Nadja Pavic],[grass:hard],5,295,2013-05-06,5545504,0,3,10,true,true,,,,,,,,,,,,,,,,,,,,
pf39,Lucas,Pouille,true,2012,,FRA,,,,1994-02-23,true,2,185,6'1",[Thierry Ascione:Nicolas Renavand],[hard],3,10,2018-03-19,8350261,5,141,131,true,true,Semifinals,[2019],3rd round,[2017:2018],Quarterfinals,[2016],Quarterfinals,[2016],,,,,,,,,Win,[2017],Round robin,[2019]
ph71,Max,Purcell,true,2016,,AUS,,,,1998-04-03,true,2,185,6'1",,,,40,2023-10-16,3105984,0,22,41,true,true,2nd round,[2024],2nd round,[2023],1st round,[2022:2023],1st round,[2021:2023],,,2nd round,[2021],,,,,Final,[2022],,
pl56,Tommy,Paul,true,2015,,USA,,,,1997-05-17,true,2,185,6'1",[Brad Stine],[clay],7,12,2023-10-02,7391147,2,145,112,true,true,Semifinals,[2023],2nd round,[2020:2021:2023],4th round,[2022],4th round,[2023],,,1st round,[2021],,,,,Quarterfinals,[2022],,
pm13,Michail,Pervolarakis,true,2018,,GRE,,,,1996-06-06,true,2,193,6'4",[Aaron Gross:M. Abid Akbar],[hard],6,366,2022-01-10,215235,0,2,11,false,true,,,,,,,,,,,,,,,,,,,,
q927,Sam,Querrey,false,2006,2022,USA,,,,1987-10-07,true,2,198,6'6",[Scott Doerner],[hard],4,11,2018-02-26,13679265,10,385,330,true,true,3rd round,[2007:2008:2013:2014:2017:2020],3rd round,[2013],Semifinals,[2017],Quarterfinals,[2017],Alternate,[2017],1st round,[2008],,,,,Semifinals,[2008:2012:2018],,
r055,Marty,Riessen,false,1958,1981,USA,,,,1941-12-04,true,1,185,6'1",,,,11,1974-09-04,465,14,513,311,false,false,Quarterfinals,[1971],4th round,[1971:1974],Quarterfinals,[1965],Quarterfinals,[1963:1971],,,,,Semifinals,[1972],,,,,,
r065,Raul,Ramirez,false,1970,1983,MEX,,,,1953-06-20,true,1,183,6'0",,,,4,1976-11-07,2217971,19,546,267,false,false,,,Semifinals,[1976:1977],Semifinals,[1976],Quarterfinals,[1978],Semifinals,[1974],,,Quarterfinals,[1975:1976:1978],,,,,,
r071,Cliff,Richey,false,1964,1979,USA,,,,1946-12-31,true,1,175,5'9",,,,16,1973-09-13,7500,23,488,223,false,true,Quarterfinals,[1967],Semifinals,[1970],Quarterfinals,[1971],Semifinals,[1970:1972],Round robin,[1971],,,,,,,Win,[1969:1970],,
r073,Tony,Roche,false,1963,1979,AUS,,,,1945-05-17,false,1,178,5'10",,,,8,1975-11-16,529199,21,364,184,false,true,Semifinals,[1965:1967:1969:1975],Win,[1966],Final,[1968],Final,[1969:1970],,,,,,,,,Win,[1965:1966:1967:1977],,
r074,Patricio,Rodriguez,false,1956,1979,CHI,,,,1938-12-20,true,,188,6'2",,,,133,1973-09-13,0,0,40,59,false,false,2nd round,[1966],3rd round,[1960:1963],2nd round,[1959],3rd round,[1964],,,,,,,,,,,,
r075,Ken,Rosewall,false,1956,1980,AUS,,,,1934-11-02,true,1,170,5'7",,,,2,1975-04-30,1602700,40,546,192,false,true,Win,[1953:1955:1971:1972],Win,[1953:1968],Final,[1954:1956:1970:1974],Win,[1956:1970],Round robin,[1970],,,Win,[1971:1972],,,Win,[1953:1955:1956:1973],,
r076,Ray,Ruffels,false,1964,1980,AUS,,,,1946-03-23,false,1,,,,,,27,1976-12-12,0,5,246,204,false,false,Semifinals,[1968:1969:1975],4th round,[1968],Quarterfinals,[1967],4th round,[1966],,,,,,,,,,,,
r077,D. Richard,Russell,false,1964,1975,JAM,,,,1945-09-08,true,,,,,,,140,1973-08-23,0,0,15,46,false,false,2nd round,[1964:1966:1967],2nd round,[1974],2nd round,[1969],2nd round,[1968],,,,,,,,,,,,
r078,Terry,Ryan,false,1964,1977,RSA,,,,1942-04-27,,,,,,,,100,1974-06-03,0,0,45,83,false,false,,,3rd round,[1968:1971],3rd round,[1966:1970],2nd round,[1966],,,,,,,,,,,,
r09x,Jurij,Rodionov,true,2017,,AUT,,,,1995-05-16,false,2,191,6'3",[Gary Mueller:Florian Pernhaupt],[hard],4,87,2024-02-19,1067410,0,15,26,true,true,,,2nd round,[2020],,,,,,,,,,,,,,,,
r0dg,Holger,Rune,true,2020,,DEN,,,,2003-04-29,true,2,188,6'2",[Boris Becker:Severin Luthi:Patrick Mouratoglou:Kenneth Carlsen],[clay:hard],6,4,2023-08-21,8314296,4,107,68,true,true,4th round,[2023],Quarterfinals,[2022:2023],Quarterfinals,[2023],3rd round,[2022],Round robin,[2022],,,,,,,,,,
r0fs,Leandro,Riedi,true,2021,,SUI,,,,2002-01-27,true,2,191,6'3",[Cyrille Cornu:Philip Wallbank],[hard],5,126,2023-03-20,359826,0,2,7,false,true,,,,,,,,,,,,,,,,,,,,
r0ew,Leyton,Rivera,true,2019,,NOR,,,,2001-10-28,true,2,183,6'0",[Claudio Rivera],[hard],5,1555,2023-02-20,26714,0,0,0,true,true,,,,,,,,,,,,,,,,,,,,
r141,Jean-Loup,Rouyer,false,1963,1974,FRA,,,,1945-08-04,true,,,,,,,133,1973-10-15,0,0,66,69,false,false,2nd round,[1969],3rd round,[1970:1971:1974],2nd round,[1969],3rd round,[1969],,,,,,,,,,,,
r237,Greg,Rusedski,false,1991,2007,GBR,,,,1973-09-06,false,1,193,6'4",,,,4,1997-10-06,8944841,15,436,287,false,true,4th round,[2001],4th round,[1999],Quarterfinals,[1997],Final,[1997],Round robin,[1997:1998],3rd round,[1996],,,Win,[1999],,,,
r286,Marcelo,Rios,false,1994,2004,CHI,,,,1975-12-26,false,2,175,5'9",,,11,1,1998-03-30,9713771,18,391,192,true,true,Final,[1998],Quarterfinals,[1998:1999],4th round,[1997],Quarterfinals,[1997],Round robin,[1998],1st round,[2000],,,Win,[1998],,,,
r397,Olivier,Rochus,false,1999,2014,BEL,,,,1981-01-18,true,1,168,5'6",[Reginald Willems],[hard],6,24,2005-10-17,4905754,2,238,276,false,true,4th round,[2005],3rd round,[2001:2006],4th round,[2003],4th round,[2004],,,,,,,,,,,,
r419,Tommy,Robredo,false,1998,2022,ESP,,,,1982-05-01,true,1,180,5'11",[Jose Luis Aparisi],[clay],5,5,2006-08-28,13467681,12,533,358,true,true,Quarterfinals,[2007],Quarterfinals,[2003:2005:2007:2009:2013],4th round,[2014],Quarterfinals,[2013],Round robin,[2006],3rd round,[2004],,,,,Win,[2004:2008:2009],Win,[2002:2010]
r483,Bobby,Reynolds,false,2003,2014,USA,,,,1982-07-17,true,2,183,6'0",[David Drew],,7,63,2009-02-02,1573292,0,28,73,false,false,3rd round,[2005],2nd round,[2008],3rd round,[2008],2nd round,[2008],,,,,,,,,,,,
r485,Andy,Roddick,false,2000,2012,USA,,,,1982-08-30,true,2,188,6'2",[Larry Stefanki],[hard],4,1,2003-11-03,20640030,32,612,213,true,true,Semifinals,[2003:2005:2007:2009],4th round,[2009],Final,[2004:2005:2009],Win,[2003],Semifinals,[2003:2004:2007],3rd round,[2004],,,,,Win,[2007],,
r548,Rajeev,Ram,false,2004,2017,USA,,,,1984-03-18,true,1,193,6'4",[Bryan Smith],[hard],4,56,2016-04-18,9386704,2,57,93,true,true,2nd round,[2013:2016],1st round,[2010:2016],2nd round,[2013],2nd round,[2013:2015],,,,,,,,,,,,
r596,Luis,Rojas,false,,,CRC,,,,,,,,,,,,,,0,0,0,2,false,false,,,,,,,,,,,,,,,,,,,,
r613,Edouard,Roger-Vasselin,true,2002,,FRA,,,,1983-11-28,true,2,185,6'1",[Dave Marshall],[grass],,35,2014-02-10,7940258,0,84,125,true,true,3rd round,[2014],3rd round,[2007],3rd round,[2007],2nd round,[2013],,,,,,,,,,,,
r685,Lukas,Rosol,true,2004,,CZE,,,,1985-07-24,true,2,193,6'4",[Hynek Fromel],[clay],6,26,2014-09-22,4717412,2,123,160,true,true,3rd round,[2016],3rd round,[2011:2015],3rd round,[2012],2nd round,[2015],,,,,,,,,Win,[2012:2013],,
r772,Albert,Ramos-Vinolas,true,2007,,ESP,,,,1988-01-17,false,2,188,6'2",[Jose Maria Diaz:Tiago Leivas],[clay],5,17,2017-05-08,10746180,4,281,326,true,true,3rd round,[2018],Quarterfinals,[2016],3rd round,[2016:2017],2nd round,[2012:2016:2017:2021:2022],,,,,,,,,,,,
r782,Julian,Reister,false,2005,2016,GER,,,,1986-04-02,true,1,188,6'2",[Herby Horst:Jan Velthuis],[clay],5,83,2013-11-11,858433,0,14,34,false,false,1st round,[2013:2014],3rd round,[2010],2nd round,[2010:2013:2014],,,,,,,,,,,,,,
r975,Milos,Raonic,true,2008,,CAN,,,,1990-12-27,true,2,196,6'5",[Mario Tudor],[hard],8,3,2016-11-21,20695205,8,380,181,true,true,Semifinals,[2016],Quarterfinals,[2014],Final,[2016],4th round,[2012:2013:2014:2018],Semifinals,[2016],2nd round,[2012],,,,,Semifinals,[2013],Round robin,[2014]
rb56,Ramkumar,Ramanathan,true,2009,,IND,,,,1994-11-08,true,2,188,6'2",[Juan Balcells:Emilio Sanchez Viccario],[clay],5,111,2018-07-30,1227169,0,25,36,true,true,,,,,,,,,,,,,,,,,,,,
rc91,Arthur,Rinderknech,true,2018,,FRA,,,,1995-07-23,true,2,196,6'5",,,,42,2022-10-31,2760337,0,55,62,true,true,2nd round,[2022],2nd round,[2023],1st round,[2021:2022:2023],3rd round,[2023],,,,,,,,,,,,
re44,Andrey,Rublev,true,2014,,RUS,,,,1997-10-20,true,2,188,6'2",[Fernando Vicente:Alberto Martin],[clay:hard],3,5,2021-09-13,22432551,15,307,164,true,true,Quarterfinals,[2021:2023:2024],Quarterfinals,[2020:2022],Quarterfinals,[2023],Quarterfinals,[2017:2020:2022:2023],Semifinals,[2022],1st round,[2020],,,,,Win,[2021],,
rh16,Casper,Ruud,true,2015,,NOR,,,,1998-12-22,true,2,183,6'0",[Christian Ruud:Pedro Clar],[clay],4,2,2022-09-12,10,10,225,119,true,true,4th round,[2021],Final,[2022:2023],2nd round,[2022:2023],Final,[2022],Final,[2022],,,,,,,,,,
rh24,Emil,Ruusuvuori,true,2018,,FIN,,,,1999-04-02,true,2,188,6'2",[Federico Ricci],[hard],5,37,2023-04-03,3692768,0,106,96,true,true,2nd round,[2021:2023:2024],2nd round,[2022:2023],2nd round,[2022],2nd round,[2020:2021],,,,,,,,,,,,
s005,John,Sadri,false,1976,1987,USA,,,,1956-09-19,true,,188,6'2",,,,14,1980-09-29,894995,2,210,188,false,false,Final,[1979],1st round,[1980],Quarterfinals,[1984],3rd round,[1978],,,,,,,,,,,,
s008,Danny,Saltz,false,1983,,USA,,,,1961-07-30,true,,193,6'4",[Rusty Miller],,,122,1984-07-16,20869,1,17,20,false,false,2nd round,[1987],,,,,1st round,[1981:1984],,,,,,,,,,,,
s017,Bill,Scanlon,false,1976,1989,USA,,,,1956-11-13,true,1,195,6'1",,,,9,1984-01-09,1427007,7,305,259,false,true,Quarterfinals,[1980],2nd round,[1977:1979],Quarterfinals,[1979],Semifinals,[1983],,,,,Semifinals,[1983],,,,,,
s018,Bud,Schultz,false,,,USA,,,,1959-08-21,true,,193,6'4",[Bill Drake],,,40,1986-03-24,197894,0,47,54,false,true,3rd round,[1987],1st round,[1986],2nd round,[1985],3rd round,[1985],,,,,,,,,,,,
s021,Michiel,Schapers,false,1982,2005,NED,,,,1959-10-11,true,1,198,6'6",,,,25,1988-04-25,1119595,0,160,183,false,true,Quarterfinals,[1985:1988],3rd round,[1984:1987:1992],3rd round,[1987:1988:1989],2nd round,[1991],,,Quarterfinals,[1988],,,,,,,,
s052,Russell,Simpson,false,,,NZL,,,,1954-02-22,true,,188,6'2",,,,47,1983-04-18,326467,0,142,207,false,true,2nd round,[1978:1979:1981:1982:1987],2nd round,[1976],4th round,[1982],3rd round,[1980],,,,,,,,,,,,
s060,Stan,Smith,false,1964,1985,USA,,,,1946-12-14,true,,193,6'4",,,,3,1973-08-23,1774811,48,779,305,false,true,3rd round,[1970:1975:19772],Quarterfinals,[1971:1972],Win,[1972],Win,[1971],Win,[1970],,,Win,[1973],,,,,,
s090,Dick,Stockton,false,1971,1986,USA,,,,1951-02-18,true,,188,6'2",,,,8,1977-10-31,1063385,8,379,265,false,true,3rd round,[19771],Semifinals,[1978],Semifinals,[1974],Quarterfinals,[1976:1977],,,,,Final,[1977],,,,,,
s0ag,Jannik,Sinner,true,2018,,ITA,,,,2001-08-16,true,2,188,6'2",[Simone Vagnozzi:Darren Cahill],[hard],7,3,2024-02-19,19921773,12,208,75,true,true,Win,[2024],Quarterfinals,[2020],Semifinals,[2023],Quarterfinals,[2022],Final,[2023],,,,,,,Win,[2023],,
s0gr,Timofey,Skatov,true,2019,,KAZ,,,,2001-01-21,true,2,175,5'9",[Jose Altur],[hard],4,123,2023-09-11,567073,0,6,6,true,true,1st round,[2022],1st round,[2023],,,1st round,[2023],,,,,,,,,,,,
